objid,ra,dec,method_b_score,method_b_anomaly
12376400000000003189,187.86798753859023,10.701647364961213,0.14010582491187612,False
12376400000000000450,280.9500691777733,33.22425147587162,0.14014863905117675,False
12376400000000002849,117.86049327247056,23.660448265207805,0.14024155704572655,False
12376400000000004574,255.1438544541184,35.74217484176196,0.1402966013416721,False
12376400000000002478,248.0112798902864,38.81800971574511,0.140815048159456,False
12376400000000002379,-3.147917952080048,-6.161890536848336,0.14118416461981043,False
12376400000000006395,-0.0284142807533687,-7.660620530264408,0.14140502731821952,False
12376400000000001574,257.92862618146853,32.960282629597415,0.1414860414756563,False
12376400000000002126,253.73332139923133,30.096229674831783,0.1415195442129617,False
12376400000000003839,309.1405360563586,22.94167646991866,0.1416041777321762,False
12376400000000003907,-4.607993604709016,-4.449019087322159,0.1416130661180668,False
12376400000000003171,-1.2926089306830395,-4.070842588632486,0.14163419558303203,False
12376400000000006270,254.9843013370404,40.82175209260856,0.14187252410914475,False
12376400000000000300,162.4041247320197,-7.897765828645461,0.14189688056380934,False
12376400000000004877,187.870690082184,11.381021268419005,0.1419274413929798,False
12376400000000005288,54.701362815872834,-5.394917526508143,0.14193456024913992,False
12376400000000000531,248.3308660478048,5.494577115559231,0.14197506733346865,False
12376400000000003389,193.766093574902,8.372942546825344,0.1420134991685585,False
12376400000000004376,50.48694699162083,-14.750177074295962,0.14206998528940046,False
12376400000000000601,49.89854322996269,68.83836502156281,0.14210703685531834,False
12376400000000004254,258.0647225639573,38.51442171892675,0.1421322438348383,False
12376400000000001991,295.45088673267,3.482806914379527,0.14217588103991424,False
12376400000000002404,162.71720315248186,1.82611815037088,0.14221807863250202,False
12376400000000000324,21.71401688354665,21.39810767010883,0.14224080774857512,False
12376400000000000119,305.2237509223623,19.783120979273576,0.14231174013475373,False
12376400000000001813,214.87621350984483,34.78384454930345,0.1423544117342822,False
12376400000000003349,200.8159383829648,26.838949014123024,0.14253179527750753,False
12376400000000005174,247.6172935653252,36.44137118896484,0.14258720715182427,False
12376400000000005265,127.81387389872567,36.44514366873861,0.1429413811706336,False
12376400000000004761,120.16673463069914,31.804224829934043,0.14337997785621487,False
12376400000000002589,212.6259863712283,8.75279223434509,0.14344745707538353,False
12376400000000000825,265.38563728904563,41.49174245235784,0.14350116960304116,False
12376400000000000639,149.2502284643908,26.771961890606704,0.14354310079918958,False
12376400000000006321,110.85513195456538,38.413265417904086,0.14354730278693545,False
12376400000000005973,191.02256405882645,21.96880324919305,0.1436347598650896,False
12376400000000000349,77.05786298778281,67.08448765383055,0.14398206023793786,False
12376400000000006049,123.41809367355005,36.35247295351539,0.14408546647892195,False
12376400000000000809,16.620237823147463,40.38005835488501,0.14411652001204434,False
12376400000000003524,157.1514930385002,13.283597201047364,0.14422925725628044,False
12376400000000005129,115.3933301923244,23.238361621810355,0.14428586590811976,False
12376400000000002237,194.4025363245288,25.792233690482306,0.14451821155930128,False
12376400000000002738,180.80980887129743,46.31846008941687,0.1445891647593116,False
12376400000000004887,302.8129626337192,-2.3171035087633864,0.14462362065031703,False
12376400000000001544,59.47102737083459,-5.460447344923518,0.14472555045352414,False
12376400000000003135,305.7035580581229,8.623071035042306,0.14472883742871895,False
12376400000000001292,242.1422064539857,-12.723562821365404,0.1447859539807158,False
12376400000000002210,174.35398903765207,40.59959025025184,0.14488513189155489,False
12376400000000006068,140.72504434686596,3.5047407619074,0.1449952606981949,False
12376400000000004175,314.990608807101,3.348805081728297,0.14500430733535158,False
12376400000000002326,240.67360558996285,47.86185370629819,0.14521371970785857,False
12376400000000000253,94.34155364616504,38.34923460622842,0.1452559855776303,False
12376400000000005734,253.28637478765768,45.85118894249841,0.1453307509863379,False
12376400000000001835,-7.165366221739808,-7.493023146411031,0.14546485960242433,False
12376400000000002398,249.2797358542344,43.64720554864142,0.14553933230264138,False
12376400000000006233,123.34019052230327,30.693180649617688,0.14559808837373422,False
12376400000000003840,46.4451885107931,-5.537469707415262,0.14579131297569098,False
12376400000000001661,198.9279037180668,27.00224423970924,0.14579436444392302,False
12376400000000000427,343.4619113193168,21.41786277962456,0.1458840856181597,False
12376400000000002835,3.4598564250742747,8.674756125105155,0.14589655254120404,False
12376400000000006201,117.57524324487308,38.52903582869793,0.14634265947158076,False
12376400000000001626,176.28966149582033,39.024797006901935,0.14640672546620292,False
12376400000000001084,43.43942386240574,35.5827339078744,0.14644868894191065,False
12376400000000004894,246.02202268735545,43.43285174843256,0.1466840093408252,False
12376400000000000709,269.60770876909373,24.15004862872248,0.14671612226020297,False
12376400000000004456,44.8822025068885,2.3145315163036813,0.14682532157497052,False
12376400000000004176,43.032657512744414,-1.1976728452368697,0.14691793812668236,False
12376400000000005527,313.1717166390404,0.5186972982908173,0.1471992411406931,False
12376400000000000305,55.85993561583776,54.92969792327226,0.14729779527796427,False
12376400000000002041,120.73062194249717,28.24655199095866,0.14731336865232547,False
12376400000000003390,255.16645564195875,42.096979680727344,0.1474976862842482,False
12376400000000002646,259.3861974094258,33.65842573547599,0.14795550598310747,False
12376400000000002587,0.9519710439794852,-3.949204850857708,0.14801634752623338,False
12376400000000002774,247.73082695789705,32.34502478627546,0.14809930162641777,False
12376400000000000399,135.0209052463336,37.38259066823635,0.1482146979311479,False
12376400000000006611,-6.1969636082972,-8.61182836127673,0.14835938650149127,False
12376400000000006532,145.61983588919497,-0.4594988966083768,0.1483648739049947,False
12376400000000003427,8.981096611732802,2.0342967285660496,0.14846650218200091,False
12376400000000006440,43.23712249004859,-1.5251209437998874,0.1485968395953713,False
12376400000000004825,124.10934114982336,24.709419839774856,0.14870924625517995,False
12376400000000001819,5.682280902337007,-4.812491132507562,0.14874270373749127,False
12376400000000001809,112.56271212171792,32.11900350236159,0.14877864174411926,False
12376400000000006176,54.35373099328172,4.970925876922994,0.14896919878477843,False
12376400000000004571,8.857132027375844,2.5193392657181484,0.14901232734875042,False
12376400000000006393,111.12203631435396,35.17722984120386,0.14901626655827094,False
12376400000000000387,213.1131232113818,-9.206373795772766,0.14901632679984672,False
12376400000000006203,-8.269486104940283,5.531946921131624,0.1491673658705338,False
12376400000000000574,200.7203164096944,55.44317075275637,0.1491863064677012,False
12376400000000006001,114.8664313730297,20.1642910494807,0.14920336507637366,False
12376400000000004446,258.0969955412717,42.31474121313631,0.1492421517914443,False
12376400000000003707,-7.331855659833522,-2.762872647901542,0.14946627899824694,False
12376400000000002576,53.66829197984388,-5.503606122333718,0.14961005232040642,False
12376400000000005795,5.542108203713319,6.3681455204518365,0.14963019083546097,False
12376400000000000289,261.76734844417035,22.35887520356124,0.14963910785683465,False
12376400000000003575,312.18433667909744,10.8085939914879,0.14975613019335443,False
12376400000000005691,5.873276663582388,-9.70946956992768,0.1497597573938853,False
12376400000000002095,290.40289079446586,14.042953174632178,0.15000918147643222,False
12376400000000006235,-1.820229773607388,-9.133252083314092,0.15009766024626692,False
12376400000000001635,-3.7684315030184816,-5.799832601548742,0.15030103487400587,False
12376400000000003225,112.3751846886444,35.11418927945968,0.15038125092242938,False
12376400000000005335,306.941901323854,8.499039984923836,0.15041336371872854,False
12376400000000002134,256.30532721180043,31.146857230502214,0.15046908527221398,False
12376400000000005328,40.41541155254821,3.678041371310904,0.15051668722797046,False
12376400000000005109,205.91084018491367,10.987549495892878,0.15056970995196745,False
12376400000000004944,44.19845115640857,-2.9990780426634327,0.15057560396354797,False
12376400000000001034,290.1166519285271,15.498359648511524,0.15058122319037653,False
12376400000000005553,116.67891885646596,20.42547820958324,0.15094792008122931,False
12376400000000004132,154.23474734274063,0.0088427378252031,0.15096397262358185,False
12376400000000004134,255.472510250542,35.43456050394137,0.15115284738880486,False
12376400000000002334,246.9765875992634,42.11658426666709,0.15126311156189337,False
12376400000000004631,287.3583859210867,7.988784054556332,0.15140359887455457,False
12376400000000006033,127.10618469419752,24.42146331222967,0.1514310744272932,False
12376400000000005451,-3.693342852381616,4.897480506253826,0.15143227181527585,False
12376400000000003342,249.84118001881984,48.991356336292775,0.15144685900095273,False
12376400000000002542,247.06284548652616,44.3714922014006,0.15164233781773712,False
12376400000000006209,118.26577808374142,29.400280330536773,0.15167840429704643,False
12376400000000003475,0.0832520142137465,-7.139425417049887,0.15175429086747583,False
12376400000000004299,2.523182961475644,8.308430014441562,0.1518219346229484,False
12376400000000001399,295.70957955131706,8.365495507485543,0.15196259337227258,False
12376400000000004272,45.454884967889306,3.996129318238822,0.15199547784749295,False
12376400000000004145,124.79216551533824,30.527207976110976,0.15200006951280287,False
12376400000000002867,6.059110641185558,-0.2414235907840538,0.15217043283220222,False
12376400000000006734,242.96952548859025,37.99925182019131,0.1521721518982671,False
12376400000000005953,119.7881480973654,28.71302910250887,0.15222224045782973,False
12376400000000006627,-0.4775359144134974,-5.29944616729858,0.1522802245418663,False
12376400000000001429,207.73240625753496,21.24289992051004,0.15233053807231878,False
12376400000000006417,112.64571124634156,26.881703882281307,0.1525588548039109,False
12376400000000003744,55.88492000719147,-10.912570423813,0.15258033669052945,False
12376400000000002417,116.86117778597917,27.61091445317591,0.1526029152107103,False
12376400000000000319,359.4400220027458,61.55792876383765,0.15262803051170049,False
12376400000000004302,246.03558148771808,41.16941413852884,0.1526780008092125,False
12376400000000002401,124.79713004037852,21.58722536343915,0.15269828966714616,False
12376400000000001812,143.05421993187954,5.268255233831994,0.15273191948325188,False
12376400000000001097,338.1180405140734,58.34448993762736,0.15277915461783553,False
12376400000000003476,139.31587280727814,-4.652763524718363,0.1528539639277428,False
12376400000000006807,308.0796867846662,9.148635952226297,0.152986772028401,False
12376400000000004882,177.7042461900322,37.517900583205886,0.15308572311346286,False
12376400000000000444,302.1699770785454,52.12949650754298,0.15314689892556393,False
12376400000000003357,209.26836565076093,13.666253162926012,0.1532236566525752,False
12376400000000002755,-9.09379321940085,2.358279690743206,0.1532607606730313,False
12376400000000001202,199.7598656584549,65.03424302821183,0.15328894334891646,False
12376400000000006545,115.73146494781074,38.58966031330044,0.15330231761890817,False
12376400000000003911,305.6776362572026,18.91851971236796,0.1533636546371419,False
12376400000000001405,191.30342956026792,27.73549528014516,0.1534927020113287,False
12376400000000001777,129.29828505803437,23.646585968341604,0.15354126554199515,False
12376400000000003752,58.027390073516976,-2.930864888383379,0.1535562987913099,False
12376400000000001955,-7.318970529655293,4.458165948991482,0.1535839806971258,False
12376400000000000359,316.42041041101186,40.00234245625907,0.15361653911505718,False
12376400000000000533,319.156219506416,31.00252797513268,0.15365418251262397,False
12376400000000002664,45.18324834901468,1.1645409338559354,0.15365619666953806,False
12376400000000002981,212.99338305879715,24.388406528870387,0.15383092982564578,False
12376400000000003279,286.3605338404939,-0.9432086870632084,0.15396772847409884,False
12376400000000004689,120.76482414063972,36.36472555345164,0.1540624700878585,False
12376400000000000541,187.45078118975468,62.48344008662024,0.15408029295917525,False
12376400000000002812,153.88743942761346,-0.8214716333981809,0.15416774183125775,False
12376400000000002100,144.22095719387576,7.859360481660897,0.15423392244847783,False
12376400000000003690,176.97006878393051,37.77601344420456,0.15435089171037103,False
12376400000000003747,0.2910448110305026,-1.5889105665638592,0.15446375277858027,False
12376400000000001907,8.825203821305692,5.600980119503632,0.15448807244872564,False
12376400000000002145,112.1215908170126,31.11750586011472,0.15449426540503697,False
12376400000000002181,186.79218486308204,7.07544897948598,0.15452340900044076,False
12376400000000004067,-0.9878403453386556,0.6461935661454827,0.1546548388912216,False
12376400000000000291,35.39503471795346,37.4365285014574,0.15470989998402468,False
12376400000000002057,111.40519359001408,30.06168434474165,0.1549361970389907,False
12376400000000000351,4.055677340172736,-1.6974504438145033,0.1551104745118173,False
12376400000000002029,195.01745251370767,5.063794213266496,0.15517873983959202,False
12376400000000004532,160.30460057220662,9.768065962334056,0.15524856503052237,False
12376400000000003379,-6.065953712073259,0.451038930130256,0.15525870211273785,False
12376400000000006731,1.3461859200660982,-3.767927820075487,0.15531735659977663,False
12376400000000005369,115.69356797651768,20.22310711327711,0.15537364160421108,False
12376400000000000421,245.80152436203213,50.33108674180205,0.1553980725364083,False
12376400000000003906,179.2986173093782,42.8306724775332,0.1555677045776096,False
12376400000000002411,0.9634729905893202,0.0054597423209372,0.1555927716150421,False
12376400000000003804,136.58277132858422,2.254968817447645,0.1557317745554913,False
12376400000000000221,196.76546431140488,66.43073486393018,0.15574999364462638,False
12376400000000001559,306.8656942911859,0.9037259875264284,0.15584163270553553,False
12376400000000004749,193.8919915583355,21.568348139381417,0.15588858638177322,False
12376400000000002571,-7.322639548345027,8.608699373576492,0.15593066860083732,False
12376400000000000854,186.3159916863524,51.28923989659003,0.15596142341752295,False
12376400000000003809,121.47038102442252,30.31496147462468,0.1560075453108971,False
12376400000000002140,140.02440724027045,13.054307874874585,0.15605426961498947,False
12376400000000006686,250.35345151137545,43.5243814559048,0.1560960555223292,False
12376400000000004990,259.5285560310363,42.837461795817646,0.15609885578544236,False
12376400000000003696,51.25249261257417,-6.580625159347802,0.15617823806341297,False
12376400000000004611,1.182369959225376,8.299579620089425,0.15620393359471807,False
12376400000000005094,250.9116851976128,49.94343140405187,0.1563584399029299,False
12376400000000003580,154.64823680455217,-4.001652764376008,0.1564283326441055,False
12376400000000000514,171.9547736811493,66.06924347055109,0.15643140957194274,False
12376400000000002720,44.81699806340218,0.6726358395273344,0.15648281094072247,False
12376400000000005689,123.43845522588168,37.79109468068661,0.15654333185322378,False
12376400000000000343,27.02017087636897,34.6019013459684,0.1567136466369532,False
12376400000000002524,145.32720754268374,-10.22374904565076,0.15675631953283875,False
12376400000000002626,186.90888856239016,51.747899411978565,0.15677188612726262,False
12376400000000003077,191.9674569158417,11.21972810501858,0.15698235659411308,False
12376400000000000623,253.34305456956267,50.09101954731442,0.1571008099026383,False
12376400000000000310,294.6669663970795,36.85686040716568,0.15713685691657536,False
12376400000000005809,115.8079425333534,35.42312159562688,0.15715234110310505,False
12376400000000003599,304.68569127022874,20.46107246923125,0.15719957216779434,False
12376400000000004564,141.7569109109629,-3.817168297093307,0.1572006867791333,False
12376400000000004114,180.5890184144205,41.465533860950565,0.15725656137229588,False
12376400000000004024,53.66349518175655,-12.66729106733458,0.15734945622135232,False
12376400000000000282,132.63346311856515,9.172235911344464,0.1573903667620946,False
12376400000000002332,153.70069773161478,10.89570315373247,0.1574132522600336,False
12376400000000005772,140.07221279488655,12.046409700298902,0.1574699926299884,False
12376400000000005190,253.41857368514312,47.58044606267207,0.15750432584297175,False
12376400000000000603,23.22060397676724,-16.66172338567878,0.15773697042567486,False
12376400000000001510,242.3545074153851,39.03717265512882,0.15779125859171445,False
12376400000000003987,-2.6064067589838524,7.099428765226897,0.15789020792815422,False
12376400000000000236,28.03169341809657,51.07193519248168,0.15789553749848795,False
12376400000000005924,163.37568845597576,8.66278196128383,0.15809856655893467,False
12376400000000000487,127.38799759569598,-5.206752860525803,0.15811339104925387,False
12376400000000005013,206.97001459113227,29.93565429001895,0.15819138672619276,False
12376400000000003085,198.3663133688515,31.58274111821744,0.15822158023443106,False
12376400000000003761,115.83316321999978,34.31799810208222,0.15825674319242333,False
12376400000000002481,126.54182342848868,25.39273194722272,0.15829846776026452,False
12376400000000001569,116.44130871413864,30.164309070815435,0.1585203193636422,False
12376400000000000712,240.73105194442115,-19.379714647619004,0.15853657428227408,False
12376400000000003259,3.8466362648965458,4.989786781339767,0.15855660967876212,False
12376400000000000312,78.0216765623675,11.872201986526504,0.1585658027368348,False
12376400000000003513,117.4700368156695,24.994218283685417,0.15860220354616705,False
12376400000000000097,301.29988473522855,67.02358519403298,0.1589040913847421,False
12376400000000003850,186.2318449654552,38.352751264850895,0.15893251848698037,False
12376400000000002985,125.13573186860695,38.49465891360847,0.15893428681593474,False
12376400000000002149,208.22191950805515,20.72959720401536,0.1592326306083794,False
12376400000000004049,110.30551555886991,26.03154192285953,0.15926624738594308,False
12376400000000004057,112.52301784141792,37.12903339489843,0.1592837254946899,False
12376400000000006404,136.03694707005673,8.575976349289892,0.15928924633330055,False
12376400000000005883,-7.528659889639595,2.635855286585011,0.15930465533916632,False
12376400000000005747,-5.090193501398554,6.341925584210596,0.1593981651396254,False
12376400000000004554,189.0296918845852,48.395618788113325,0.15951220588048387,False
12376400000000004012,156.85482170027234,8.288996451667714,0.15953745535596525,False
12376400000000000839,248.9524207266637,41.19255542405095,0.15955657434559917,False
12376400000000005046,245.26795215907097,39.85878018038426,0.15961272439623964,False
12376400000000005779,7.034420075533546,-3.5314699207427136,0.15976686560716408,False
12376400000000003214,259.3860461714609,32.26756452071016,0.15990930579430046,False
12376400000000003950,255.6344708307475,39.87175307419584,0.16019471438995736,False
12376400000000002204,147.68212430034018,-2.523642898941251,0.1602512800739022,False
12376400000000004615,302.3855246949994,23.06903400775864,0.16026013887141455,False
12376400000000000910,46.4813660367475,55.27854368398363,0.16030339841241448,False
12376400000000006801,129.5131396910435,35.02691222287178,0.16030696771154757,False
12376400000000004316,142.1520505496473,15.85388473131956,0.16048401604480544,False
12376400000000003190,246.40965690002645,31.071181150311283,0.16049147124777308,False
12376400000000005685,187.33310709419644,31.51613451880817,0.16054996052919357,False
12376400000000005776,55.41660162161763,-0.6532128029150641,0.16072471722451143,False
12376400000000002169,117.20969060420263,38.62002763729362,0.16075160303188296,False
12376400000000005169,122.9170818067594,30.066506844254206,0.16079950673881843,False
12376400000000006109,207.6375373345448,8.213977191641847,0.1608368492303161,False
12376400000000000244,104.64395904625658,-20.072294902980776,0.1608866195037208,False
12376400000000002318,255.21164857882616,30.132132767288752,0.1609340457732954,False
12376400000000005057,126.32115943178276,32.67374490809966,0.1610570295993317,False
12376400000000006287,307.10042845510884,13.014528656965968,0.16109938147735048,False
12376400000000001782,250.81329186542013,30.212354871764013,0.16110225863522898,False
12376400000000001686,249.8339452628608,41.74042727965029,0.16115914733029274,False
12376400000000002062,259.9863190882633,31.74646312375404,0.16118100621482206,False
12376400000000004516,159.29979062246326,4.611169240810245,0.16125758143609614,False
12376400000000001646,257.1832435049667,36.67249287020661,0.16126996623704715,False
12376400000000005192,40.99883322950808,-5.154804255680276,0.16138760683238212,False
12376400000000006426,184.0151349699676,53.73614898029594,0.16145965918666516,False
12376400000000004407,307.85217843815747,4.56219899440549,0.16157095450686199,False
12376400000000002652,157.08046175861827,16.367398910515863,0.16157662361756692,False
12376400000000000454,240.73256560535,43.26213710388096,0.16162378694629936,False
12376400000000000503,7.49482480522889,16.367839652192124,0.16163010427396052,False
12376400000000005550,249.3478068655581,33.42787076426207,0.16163312373380234,False
12376400000000001597,195.09017053500543,24.615793695086893,0.1616416948814673,False
12376400000000002119,285.7462093088909,17.000647874619226,0.16166390203522113,False
12376400000000003510,247.9603872757307,46.57167492321709,0.16167406338944934,False
12376400000000004493,189.4310311374508,10.320394233254364,0.16167649748015445,False
12376400000000006747,-9.608421828068138,-9.571019901547189,0.16173026717127992,False
12376400000000004644,151.88284518237623,-9.255840973167022,0.16174161388905361,False
12376400000000003827,6.104744454382807,8.577481903556286,0.1617700553403975,False
12376400000000002606,251.1383123052268,48.93143086740072,0.16179696969932833,False
12376400000000004489,124.30614621430198,34.4872569443964,0.16188740125025408,False
12376400000000006433,128.8864254985287,28.715271260526507,0.1619194089896801,False
12376400000000001563,1.1970498501955458,0.524854642550407,0.16194230096626566,False
12376400000000000395,174.93078324393835,-11.328329362210184,0.16202829092489307,False
12376400000000002886,242.94865079383408,30.60936944211217,0.1620350114350428,False
12376400000000001708,147.94060228058584,4.753205822544512,0.16224398822558533,False
12376400000000005003,-5.776072712035008,-9.18869791987374,0.16225502556876525,False
12376400000000003954,184.0594205556721,40.94862655924514,0.1622610568943172,False
12376400000000002529,120.16774727418174,31.23708906718937,0.1623220669739342,False
12376400000000001069,104.12655029736932,31.17586332816705,0.16233821575247653,False
12376400000000000230,227.15999373807583,58.23043197860562,0.16245930937099967,False
12376400000000002474,181.5546679038181,41.96909646951194,0.16252177439376708,False
12376400000000004980,142.0229502361041,5.407718731363374,0.16260540658757783,False
12376400000000001379,6.385324528976003,-3.2321921411358208,0.16269463667254985,False
12376400000000003734,259.3276712790052,44.64269432791173,0.16271932258053579,False
12376400000000000314,330.0744893374683,28.85419136419221,0.16272213999040147,False
12376400000000003980,147.13920224959853,11.28371760770036,0.1627349616674254,False
12376400000000003393,123.7064021760136,23.95481488910375,0.16277437947078094,False
12376400000000004297,127.27258142419784,20.14140812832032,0.1627941559713032,False
12376400000000003634,186.12812638257705,48.85724101837194,0.16281835892175744,False
12376400000000000332,330.5429980830492,46.34004310279718,0.1628668583250129,False
12376400000000004111,291.3096966676732,21.604884489980343,0.1630525864483202,False
12376400000000004317,201.5778023583508,16.8131326650512,0.16307406902180782,False
12376400000000005145,127.7051390690146,33.28895563177879,0.16309168019099723,False
12376400000000004150,243.8641968893628,39.70736760511048,0.1631147334831996,False
12376400000000005449,118.79175674455747,22.164020254985505,0.1631288250422009,False
12376400000000003469,212.9423983995721,28.14431647984439,0.16317900061352203,False
12376400000000005546,171.14723627238394,42.19933375161686,0.16322641402682553,False
12376400000000002899,6.198604961040232,6.5626625268589365,0.16328083668744975,False
12376400000000002630,254.1753292759172,31.894118622775867,0.1633571287023764,False
12376400000000005742,247.90257715743112,33.618933012166785,0.16356613780088813,False
12376400000000005517,186.99222614740407,18.192365976717465,0.16358077138097277,False
12376400000000005904,46.0758119395901,-6.964308959940631,0.16368333227067716,False
12376400000000005173,211.2980449266772,23.190851856009413,0.16373880978778432,False
12376400000000001180,157.89902543422787,54.40683552867067,0.1637664237245074,False
12376400000000001840,49.75852560593428,-1.2390224626140274,0.16381703683254673,False
12376400000000003514,189.7064637279347,48.00757729775072,0.16384505253044374,False
12376400000000000424,293.8531174952262,16.517734436176937,0.16393965942662359,False
12376400000000001749,190.3139190107744,32.39183321840427,0.1641202871850354,False
12376400000000003235,6.976586358867589,-0.3434003860943218,0.16414912567325007,False
12376400000000004804,146.22141069410938,10.89861471722121,0.16415877035228527,False
12376400000000002331,6.437774523928795,-0.7360263334619361,0.16416250682368166,False
12376400000000002212,142.62302510631793,8.657689725853384,0.16426263181321016,False
12376400000000002645,189.2824572595724,31.83009281587367,0.1643045810571429,False
12376400000000006531,5.560061670038234,-3.5906978483354512,0.16433887529884406,False
12376400000000002030,254.15565582831672,40.13399134232037,0.16438365329700216,False
12376400000000006035,1.2659186678315295,-2.612677966851815,0.16445601956151373,False
12376400000000002287,309.6926438729109,8.748909774972836,0.16447876637796022,False
12376400000000003572,142.45152476619356,1.3841473989604651,0.16455438803676564,False
12376400000000006613,207.1092087126557,9.131552817256916,0.16457651253362982,False
12376400000000004139,3.426584630639569,5.894749475270933,0.16463838244414547,False
12376400000000005481,111.22916517875709,39.52761519963319,0.16465640217835503,False
12376400000000005862,251.59550088564785,37.41064685427718,0.1646940269845038,False
12376400000000004976,41.97783580771116,-5.189770205757668,0.16475169070130968,False
12376400000000003204,146.93269407957536,-12.639255302719622,0.1647825807082589,False
12376400000000002123,1.0496850847096368,4.306166455155193,0.1647933048163785,False
12376400000000003220,148.57059867697865,0.3321874457442497,0.16480303622936038,False
12376400000000002157,207.0347477294065,9.426109849436193,0.16480821503715054,False
12376400000000006349,200.2613874113367,14.796809213410135,0.16495760498660578,False
12376400000000004884,161.76534686456785,7.066567336928355,0.16496424327760134,False
12376400000000003160,41.970183232558895,-9.200211744123642,0.16513064781726133,False
12376400000000004433,115.77459886538632,28.84576745113616,0.16516398401517512,False
12376400000000006737,118.87268959152318,25.54854653317729,0.16528983804029362,False
12376400000000000594,80.64625559337365,32.3750691420884,0.1652928907297801,False
12376400000000003699,0.2529961605723869,5.735408023666974,0.16541175537616826,False
12376400000000003517,197.1859063113667,8.323620495527676,0.1655083821833535,False
12376400000000005626,178.44723193628525,35.85913347476542,0.16560851530790138,False
12376400000000004579,-7.000560876291921,-5.01470072691154,0.1656740345559024,False
12376400000000005646,253.3806998946939,32.258846720691594,0.16570719812679524,False
12376400000000006477,198.03658384285563,7.494656432672393,0.16573554088658227,False
12376400000000002702,252.74017849997105,45.72220098911492,0.1658052597121269,False
12376400000000002085,186.4900767149502,33.767021815415546,0.1658260239086885,False
12376400000000001593,122.18021574993575,26.25809932060448,0.1658369122582804,False
12376400000000002527,302.87451961783177,7.651121831970524,0.16589971201516085,False
12376400000000004629,195.15858270590792,25.384912939705348,0.16591161655374626,False
12376400000000002862,256.1553717521765,39.568758233535206,0.16593445603851392,False
12376400000000000447,112.878029319042,11.885810802775993,0.16596755184143047,False
12376400000000004341,206.5477903229598,19.59012901419635,0.16600670046130978,False
12376400000000004100,151.1681535100335,-0.2988138311867487,0.1660207219369796,False
12376400000000000569,315.4008325280934,-2.230298617349355,0.166118830956191,False
12376400000000003465,119.86706066405516,38.8540215177624,0.1661435919097139,False
12376400000000005099,6.592828472980269,-2.7880648022985044,0.16614567607325692,False
12376400000000001949,205.26625014317096,22.86330404789717,0.16622414726856538,False
12376400000000001953,121.78379531548713,24.744419238501536,0.16626342455881232,False
12376400000000003763,5.024057146084813,6.692208018705724,0.16647065408082268,False
12376400000000006432,56.14653331347192,-6.899029725598433,0.1664897346441116,False
12376400000000003029,191.35412832148688,23.740266988249378,0.16653629945453313,False
12376400000000004372,150.7416075779141,-11.8402658473074,0.1666313032193258,False
12376400000000006161,119.20005686400408,33.22793421821864,0.1666455314011404,False
12376400000000002468,151.8704680679288,0.5029376251867408,0.16665247028939262,False
12376400000000000214,17.367850165548987,5.572472091514854,0.16684682677509766,False
12376400000000004334,241.55521622214147,32.26634857660528,0.16685191227701512,False
12376400000000005113,126.5195086388366,29.12755809970697,0.16685445589568448,False
12376400000000000664,114.69241026187336,1.343209286160988,0.1668633120524593,False
12376400000000005944,52.20679298579642,0.0117104321424825,0.166871609254994,False
12376400000000004426,170.55253193179425,44.69194377076889,0.1669393895468254,False
12376400000000005334,242.16070943182817,38.65401343825818,0.16707781013711026,False
12376400000000006385,115.99805228188988,20.57849732484978,0.1670803431554393,False
12376400000000001541,206.6323677272635,23.65865610517501,0.16711260886946666,False
12376400000000000463,291.1685598119874,53.89044094024133,0.16716035259431067,False
12376400000000001745,116.04809843748905,38.08481761350897,0.167211288974855,False
12376400000000003994,189.61477712715384,52.27458735497505,0.16723152530583407,False
12376400000000004724,138.17802235164365,3.612622072733572,0.1673472612210643,False
12376400000000003119,312.8620865217007,6.332818109118891,0.1674632373451574,False
12376400000000001504,40.88505105617196,3.5891648603508166,0.16747454727802574,False
12376400000000003054,252.5413272756201,39.42861496592549,0.16754846411094704,False
12376400000000005468,161.50210369693184,-0.4850140830808573,0.16757640639812815,False
12376400000000001519,305.7032016839079,-0.157671161455859,0.16769402750593299,False
12376400000000002007,295.96566780725715,23.60496784375875,0.16780974017677353,False
12376400000000002206,252.855343147911,44.7669596506194,0.16781533614042704,False
12376400000000004401,115.47861709150136,28.41914883963396,0.16790732088510707,False
12376400000000006529,126.55132246746042,37.530092959979854,0.16792445060929362,False
12376400000000000222,189.37023339029315,38.531718508367504,0.1679809630945503,False
12376400000000000344,112.99890068345216,46.93715522071277,0.16800837430145255,False
12376400000000004517,207.0009489531863,9.697960170103403,0.16803793100103448,False
12376400000000006784,44.89589258892995,1.525708013206419,0.16823366254713035,False
12376400000000002659,7.721453258608889,-8.949007525139399,0.1683300338852422,False
12376400000000003897,120.06168785499447,32.28427355960258,0.16833859308497956,False
12376400000000002995,5.277327858728159,5.092956871168608,0.16840407467407725,False
12376400000000005771,-0.1991775092478924,-7.346136132457259,0.1686569997723793,False
12376400000000001614,245.5154065833605,49.7840308952291,0.1688065297847755,False
12376400000000006002,178.40076230459232,50.452456411593474,0.16880817220183514,False
12376400000000002905,126.29734333417387,32.32114416680235,0.16881435612905654,False
12376400000000006344,55.188925858377935,-12.068562963513338,0.16885493199121188,False
12376400000000002763,-4.853116774634461,3.920609830641343,0.168990992787391,False
